Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
514479165,nan,nan,nan,nan,nan,nan,627,631,585,609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514479175,nan,nan,nan,nan,nan,nan,736,739,732,733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514479185,613,735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514479665,nan,nan,nan,nan,nan,nan,627,631,624,609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514479675,nan,nan,nan,nan,nan,nan,736,739,738,733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514479685,623,737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514479795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,106,133,112,104,125,97,146,121,152,nan,a round shoulder with poking chin posture
514479875,nan,nan,101,75,179,183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514479955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,120,165,119,148,140,134,158,162,158,nan,a round shoulder with poking chin posture
514480035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,133,120,169,121,153,141,136,160,165,161,nan,a round shoulder with poking chin posture
514480165,nan,nan,nan,nan,nan,nan,627,631,624,597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514480175,nan,nan,nan,nan,nan,nan,736,739,738,732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514480185,620,736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514480195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,133,122,167,121,152,143,137,160,166,159,nan,a round shoulder with poking chin posture
514480275,nan,nan,108,81,184,186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514480355,nan,nan,108,82,187,190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514480365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,136,a round shoulder with poking chin posture
514480435,nan,nan,106,83,183,190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514480515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,130,165,130,148,151,132,169,163,170,nan,a round shoulder with poking chin posture
514480595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,132,163,131,149,152,133,172,162,170,nan,a round shoulder with poking chin posture
514480665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514480675,nan,nan,nan,nan,nan,nan,728,739,738,732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514480705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,148,a round shoulder with poking chin posture
514480755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,136,159,134,143,157,127,176,158,174,nan,a round shoulder with poking chin posture
514480915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,131,158,129,142,151,127,171,157,169,nan,a round shoulder with poking chin posture
514480995,nan,nan,101,85,175,193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481075,nan,nan,100,86,175,188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,124,158,123,144,144,127,162,157,161,nan,a round shoulder with poking chin posture
514481165,nan,nan,nan,nan,nan,nan,573,587,624,597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481175,nan,nan,nan,nan,nan,nan,728,734,738,732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481185,595,733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,123,155,122,140,143,125,162,153,161,nan,a round shoulder with poking chin posture
514481265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,158,a round shoulder with poking chin posture
514481315,nan,nan,99,84,178,191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,125,157,122,144,145,129,163,157,160,nan,a round shoulder with poking chin posture
514481475,nan,nan,97,85,172,191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,128,157,126,141,149,128,170,156,168,nan,a round shoulder with poking chin posture
514481635,nan,nan,98,92,174,205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,169,a round shoulder with poking chin posture
514481715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,142,159,139,143,162,127,185,159,182,nan,a round shoulder with poking chin posture
514481795,nan,nan,98,96,181,212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481875,nan,nan,99,95,179,210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481945,nan,nan,102,95,181,208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514481965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,169,a round shoulder with poking chin posture
514482035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,138,160,137,144,158,127,180,157,180,nan,a round shoulder with poking chin posture
514482065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,169,a round shoulder with poking chin posture
514482115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,141,160,140,143,159,127,183,156,182,nan,a round shoulder with poking chin posture
514482165,nan,nan,nan,nan,nan,nan,573,587,565,562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482175,nan,nan,nan,nan,nan,nan,728,734,726,713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482185,572,725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482195,nan,nan,99,96,178,213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482265,nan,nan,98,96,178,211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,142,155,140,137,161,124,183,155,182,nan,a round shoulder with poking chin posture
514482465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173,a round shoulder with poking chin posture
514482515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,142,158,140,139,161,125,184,155,182,nan,a round shoulder with poking chin posture
514482585,nan,nan,99,97,182,216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482665,nan,nan,nan,nan,nan,nan,563,587,565,562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482675,nan,nan,101,98,178,215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,143,156,142,138,163,124,184,156,184,nan,a round shoulder with poking chin posture
514482705,569,717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514482755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,144,156,141,140,163,126,186,156,184,nan,a round shoulder with poking chin posture
514482865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,168,a round shoulder with poking chin posture
514482905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,145,158,143,140,166,126,187,157,185,nan,a round shoulder with poking chin posture
514482995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,144,158,142,140,164,127,186,158,184,nan,a round shoulder with poking chin posture
514483065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,146,158,143,142,165,127,188,157,186,168,a round shoulder with poking chin posture
514483145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,145,161,144,143,166,125,188,158,187,nan,a round shoulder with poking chin posture
514483165,nan,nan,nan,nan,nan,nan,563,551,565,562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483175,nan,nan,nan,nan,nan,nan,693,691,726,713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483185,560,706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483235,nan,nan,100,99,184,216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,147,159,145,142,169,128,189,159,187,nan,a round shoulder with poking chin posture
514483385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,150,160,147,144,170,128,189,160,187,nan,a round shoulder with poking chin posture
514483465,nan,nan,103,102,186,218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,150,162,148,146,172,131,191,161,190,nan,a round shoulder with poking chin posture
514483625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,151,164,150,145,172,130,193,162,192,nan,a round shoulder with poking chin posture
514483665,nan,nan,nan,nan,nan,nan,563,551,548,562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483675,nan,nan,nan,nan,nan,nan,693,691,690,713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483685,556,697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483715,nan,nan,104,102,189,220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,161,a round shoulder with poking chin posture
514483785,nan,nan,103,103,188,224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483865,nan,nan,102,102,190,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514483945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,151,163,149,147,172,130,191,162,190,nan,a round shoulder with poking chin posture
514484025,nan,nan,102,102,187,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,150,164,148,144,170,131,191,163,189,nan,a round shoulder with poking chin posture
514484165,nan,nan,nan,nan,nan,nan,563,551,548,549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484175,nan,nan,nan,nan,nan,nan,693,691,690,689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484185,553,691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484195,nan,nan,102,103,186,221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484265,nan,nan,103,103,185,220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,151,164,149,146,171,130,191,164,189,nan,a round shoulder with poking chin posture
514484465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,158,a round shoulder with poking chin posture
514484505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,152,163,149,146,171,131,191,163,189,nan,a round shoulder with poking chin posture
514484565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,158,a round shoulder with poking chin posture
514484585,nan,nan,102,102,185,219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484665,nan,nan,nan,nan,nan,nan,548,551,548,549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484675,nan,nan,102,102,184,219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,150,162,148,145,170,128,190,161,189,nan,a round shoulder with poking chin posture
514484705,549,690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484755,nan,nan,103,103,184,218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514484765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,161,a round shoulder with poking chin posture
514484865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,161,a round shoulder with poking chin posture
514484905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,152,163,152,145,172,130,191,162,190,nan,a round shoulder with poking chin posture
514484985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,151,163,149,145,171,130,191,161,190,nan,a round shoulder with poking chin posture
514485065,nan,nan,102,103,186,219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514485145,nan,nan,103,106,187,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514485165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514485175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514485195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,161,a round shoulder with poking chin posture
514485235,nan,nan,102,105,188,220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514485305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,152,162,149,145,171,131,192,161,190,nan,a round shoulder with poking chin posture
514485385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,153,162,149,145,171,130,193,161,190,nan,a round shoulder with poking chin posture
514485465,nan,nan,103,105,187,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514485545,nan,nan,101,104,186,220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514485565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,161,a round shoulder with poking chin posture
514485625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,151,162,150,145,172,128,191,162,190,nan,a round shoulder with poking chin posture
514485665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514485685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,161,a round shoulder with poking chin posture
514485715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,153,162,149,144,171,129,192,162,189,nan,a round shoulder with poking chin posture
514485785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,154,163,153,146,175,129,194,162,192,nan,a round shoulder with poking chin posture
514485865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,155,163,154,144,173,128,194,162,193,161,a round shoulder with poking chin posture
514485945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,155,163,155,144,173,128,194,161,193,nan,a round shoulder with poking chin posture
514486025,nan,nan,103,104,185,221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,150,161,150,144,174,128,192,160,191,nan,a round shoulder with poking chin posture
514486165,nan,nan,nan,nan,nan,nan,548,548,546,546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486175,nan,nan,nan,nan,nan,nan,690,688,688,689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486185,547,689,103,104,186,224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486265,nan,nan,101,104,185,219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486425,nan,nan,102,103,185,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486505,nan,nan,103,104,185,221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486585,nan,nan,101,106,184,221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486665,nan,nan,102,104,187,223,543,548,546,546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,152,161,150,142,173,129,192,161,191,nan,a round shoulder with poking chin posture
514486705,546,688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486755,nan,nan,105,105,186,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514486765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,a round shoulder with poking chin posture
514486865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,a round shoulder with poking chin posture
514486905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,150,162,151,141,171,127,191,158,192,nan,a round shoulder with poking chin posture
514486985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,152,162,150,143,172,128,192,160,192,nan,a round shoulder with poking chin posture
514487065,nan,nan,102,106,184,220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,153,162,150,144,171,130,194,161,192,nan,a round shoulder with poking chin posture
514487165,nan,nan,nan,nan,nan,nan,543,544,546,546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487175,nan,nan,nan,nan,nan,nan,688,689,688,689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487185,545,689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,152,162,149,144,171,130,193,161,190,nan,a round shoulder with poking chin posture
514487305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,152,162,150,144,175,128,194,162,193,nan,a round shoulder with poking chin posture
514487385,nan,nan,101,105,183,226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,151,161,150,142,171,128,193,160,192,164,a round shoulder with poking chin posture
514487545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,152,161,150,142,171,128,193,160,191,nan,a round shoulder with poking chin posture
514487625,nan,nan,103,107,184,224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487665,nan,nan,nan,nan,nan,nan,543,544,543,546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487675,nan,nan,nan,nan,nan,nan,688,689,688,689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487685,544,689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487715,nan,nan,101,107,185,224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,152,161,149,143,173,128,194,161,192,nan,a round shoulder with poking chin posture
514487865,nan,nan,102,104,184,225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514487965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,a round shoulder with poking chin posture
514488025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,154,159,152,142,173,127,193,161,191,nan,a round shoulder with poking chin posture
514488105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,152,160,150,140,173,125,192,160,191,nan,a round shoulder with poking chin posture
514488165,nan,nan,nan,nan,nan,nan,543,544,543,543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514488175,nan,nan,nan,nan,nan,nan,688,689,688,686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514488185,543,688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,a round shoulder with poking chin posture
514488265,nan,nan,100,106,185,227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514488365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,a round shoulder with poking chin posture
514488425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,152,159,152,139,176,125,194,158,193,nan,a round shoulder with poking chin posture
514488505,nan,nan,101,106,182,224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514488585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,154,159,151,142,174,125,195,159,192,nan,a round shoulder with poking chin posture
