Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
514488665,nan,nan,nan,nan,nan,nan,544,544,543,543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514488685,nan,nan,nan,nan,nan,nan,687,689,688,686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514488705,544,688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514488755,nan,nan,102,106,183,216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514488765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,a round shoulder with poking chin posture
514488905,nan,nan,102,94,181,201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,a round shoulder with poking chin posture
514503305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,105,149,102,134,123,124,142,147,140,nan,an upright neutral posture
514503385,nan,nan,96,66,166,162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514503465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,106,150,101,137,121,125,142,151,137,nan,an upright neutral posture
514503545,nan,nan,96,62,167,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514503665,nan,nan,nan,nan,nan,nan,654,646,654,656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514503675,nan,nan,nan,nan,nan,nan,734,734,731,741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514503685,653,735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514503705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,103,151,101,138,122,126,140,150,138,nan,an upright neutral posture
514503765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,an upright neutral posture
514503785,nan,nan,96,63,165,162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514503865,nan,nan,98,65,166,162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,an upright neutral posture
514503945,nan,nan,98,65,168,163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,104,149,100,137,122,126,140,149,136,nan,an upright neutral posture
514504065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,an upright neutral posture
514504105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,103,149,101,137,122,124,138,148,137,nan,an upright neutral posture
514504165,nan,nan,nan,nan,nan,nan,654,646,654,658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504175,nan,nan,nan,nan,nan,nan,734,734,731,729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504185,653,732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99,an upright neutral posture
514504265,nan,nan,96,65,169,165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99,an upright neutral posture
514504425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,103,150,100,137,120,127,138,150,136,nan,an upright neutral posture
514504505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,103,151,101,137,123,124,139,150,138,nan,an upright neutral posture
514504565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99,an upright neutral posture
514504585,nan,nan,98,65,165,163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,103,151,101,138,122,126,139,151,137,nan,an upright neutral posture
514504675,nan,nan,nan,nan,nan,nan,656,646,654,658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504685,nan,nan,nan,nan,nan,nan,730,734,731,729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504695,654,731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504745,nan,nan,98,65,167,163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97,an upright neutral posture
514504825,nan,nan,97,64,167,163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514504905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,103,151,101,137,122,125,139,151,137,nan,an upright neutral posture
514504965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97,an upright neutral posture
514504985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,103,151,101,138,123,125,140,151,138,nan,an upright neutral posture
514505065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,103,152,100,137,122,124,140,151,138,nan,an upright neutral posture
514505145,nan,nan,98,67,168,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505165,nan,nan,nan,nan,nan,nan,656,650,654,658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505175,nan,nan,nan,nan,nan,nan,730,729,731,729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505185,655,730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,104,150,102,136,121,124,141,149,140,nan,an upright neutral posture
514505305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,105,149,102,135,121,123,141,151,139,nan,an upright neutral posture
514505385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,104,149,101,135,121,123,141,150,138,nan,an upright neutral posture
514505465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,102,150,102,136,122,121,137,148,139,nan,an upright neutral posture
514505545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,104,150,102,137,122,125,140,151,138,nan,an upright neutral posture
514505625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,104,152,101,139,122,126,140,152,137,nan,an upright neutral posture
514505665,nan,nan,nan,nan,nan,nan,656,650,649,658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505675,nan,nan,nan,nan,nan,nan,730,729,729,729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505685,653,729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505705,nan,nan,99,65,168,162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,an upright neutral posture
514505785,nan,nan,98,64,167,163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514505865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,103,151,100,136,120,123,140,151,138,nan,an upright neutral posture
514505945,nan,nan,95,64,166,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,103,151,100,136,120,122,140,151,139,nan,an upright neutral posture
514506105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,103,151,100,138,120,124,140,150,139,nan,an upright neutral posture
514506165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506185,651,729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98,an upright neutral posture
514506265,nan,nan,101,66,167,163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98,an upright neutral posture
514506415,nan,nan,99,65,170,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,106,152,102,137,122,125,142,151,140,nan,an upright neutral posture
514506665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,105,150,103,136,123,124,141,152,139,nan,an upright neutral posture
514506675,nan,nan,nan,nan,nan,nan,648,650,649,649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506685,nan,nan,nan,nan,nan,nan,727,729,729,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506695,649,728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506745,nan,nan,98,65,168,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,104,151,102,135,123,122,143,149,141,nan,an upright neutral posture
514506865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99,an upright neutral posture
514506905,nan,nan,99,65,169,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514506985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,104,151,101,135,121,122,141,150,139,nan,an upright neutral posture
514507065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,106,149,102,136,122,124,144,150,141,nan,an upright neutral posture
514507145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,105,150,102,136,122,124,142,148,141,nan,an upright neutral posture
514507165,nan,nan,nan,nan,nan,nan,648,643,649,649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507175,nan,nan,nan,nan,nan,nan,727,728,729,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507185,647,728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507225,nan,nan,96,63,166,163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,105,150,101,136,122,124,142,150,139,nan,an upright neutral posture
514507365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,an upright neutral posture
514507385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,105,149,101,137,122,125,142,151,139,nan,an upright neutral posture
514507455,nan,nan,96,64,165,165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,an upright neutral posture
514507535,nan,nan,96,63,167,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,105,152,103,137,125,123,144,152,142,nan,an upright neutral posture
514507665,nan,nan,nan,nan,nan,nan,648,643,644,649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507675,nan,nan,nan,nan,nan,nan,727,728,726,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507685,646,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507705,nan,nan,98,66,168,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514507785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,106,151,102,135,122,125,143,151,140,nan,an upright neutral posture
514507855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,105,151,102,137,123,124,141,151,139,nan,an upright neutral posture
514507935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,105,151,102,137,123,124,141,151,138,nan,an upright neutral posture
514508015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,109,151,104,137,124,125,144,153,141,nan,an upright neutral posture
514508095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,108,150,104,137,125,125,144,153,141,nan,an upright neutral posture
514508165,nan,nan,nan,nan,nan,nan,648,643,644,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514508175,nan,nan,nan,nan,nan,nan,727,728,726,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514508185,nan,nan,97,65,167,167,nan,nan,nan,nan,116,106,151,104,134,121,120,143,149,142,nan,an upright neutral posture
514508265,nan,nan,100,69,166,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,an upright neutral posture
514508365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,an upright neutral posture
514508415,nan,nan,99,68,167,170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514508495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,106,152,102,138,123,127,145,153,142,nan,an upright neutral posture
514508585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,105,150,102,138,124,126,143,151,141,nan,an upright neutral posture
514508655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,107,150,104,136,124,125,142,150,140,nan,an upright neutral posture
514508675,nan,nan,nan,nan,nan,nan,640,643,644,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514508685,nan,nan,nan,nan,nan,nan,725,728,726,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514508695,642,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514508745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,107,150,103,137,124,126,143,150,141,nan,an upright neutral posture
514508815,nan,nan,98,66,169,169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514508895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,106,150,103,139,124,126,144,152,141,nan,an upright neutral posture
514508985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,107,153,103,141,125,129,145,156,141,nan,an upright neutral posture
514509055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,108,152,103,137,126,125,144,154,140,nan,an upright neutral posture
514509165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514509375,nan,nan,101,69,168,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514509455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,107,153,104,139,127,125,144,154,141,nan,an upright neutral posture
514509535,nan,nan,99,66,169,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514509615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,107,154,105,141,126,127,144,153,143,nan,an upright neutral posture
514509665,nan,nan,nan,nan,nan,nan,640,637,634,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514509675,nan,nan,nan,nan,nan,nan,725,726,724,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514509685,638,726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514509705,nan,nan,98,67,170,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514509775,nan,nan,100,67,169,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514509855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,107,150,104,138,125,127,145,153,142,nan,an upright neutral posture
514509935,nan,nan,100,67,170,169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510015,nan,nan,100,69,168,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510095,nan,nan,99,68,168,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510165,nan,nan,nan,nan,nan,nan,640,637,634,634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510175,nan,nan,nan,nan,nan,nan,725,726,724,724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510185,636,725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,107,153,104,138,127,125,145,152,143,nan,an upright neutral posture
514510335,nan,nan,100,70,169,170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,107,154,103,141,124,127,145,154,141,nan,an upright neutral posture
514510495,nan,nan,99,68,169,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,108,154,104,139,127,127,146,152,143,nan,an upright neutral posture
514510655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,109,151,107,137,125,126,146,151,144,nan,an upright neutral posture
514510675,nan,nan,nan,nan,nan,nan,632,637,634,634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510685,nan,nan,nan,nan,nan,nan,725,726,724,724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510695,634,725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510745,nan,nan,99,68,168,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514510815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,108,153,104,140,126,128,146,153,143,nan,an upright neutral posture
514510895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,108,153,104,140,126,127,146,153,142,nan,an upright neutral posture
514510975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,108,152,105,137,124,125,145,151,142,nan,an upright neutral posture
514511055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,109,154,105,138,126,126,147,152,145,nan,an upright neutral posture
514511135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,109,152,106,138,125,127,146,152,143,nan,an upright neutral posture
514511165,nan,nan,nan,nan,nan,nan,632,631,634,634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511175,nan,nan,nan,nan,nan,nan,725,724,724,724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511185,633,724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,107,153,104,139,125,127,146,152,143,nan,an upright neutral posture
514511295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,110,153,105,140,126,126,147,154,143,nan,an upright neutral posture
514511375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,108,155,105,141,124,124,145,155,142,nan,an upright neutral posture
514511455,nan,nan,100,69,169,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,an upright neutral posture
514511535,nan,nan,101,67,167,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511615,nan,nan,101,69,169,166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511665,nan,nan,nan,nan,nan,nan,632,631,634,634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511675,nan,nan,nan,nan,nan,nan,725,724,724,724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511685,633,724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511705,nan,nan,101,69,167,170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514511855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,108,154,105,140,126,128,146,153,143,nan,an upright neutral posture
514511935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,107,152,104,137,125,123,144,152,141,nan,an upright neutral posture
514511965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,an upright neutral posture
514512015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,107,151,104,136,125,123,143,151,142,nan,an upright neutral posture
514512095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,110,153,106,139,126,126,147,153,144,nan,an upright neutral posture
514512165,nan,nan,nan,nan,nan,nan,632,631,634,633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514512175,nan,nan,nan,nan,nan,nan,725,724,724,723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514512185,633,724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514512265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,107,152,104,138,124,127,146,152,143,nan,an upright neutral posture
514512335,nan,nan,97,68,166,168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514512415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,108,150,105,136,127,125,146,150,143,nan,an upright neutral posture
514512465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,an upright neutral posture
514512495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,109,150,105,136,128,126,147,152,144,nan,an upright neutral posture
514512575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,108,150,106,134,126,124,146,150,146,nan,an upright neutral posture
514512655,nan,nan,98,71,167,171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514512665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514512685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514512705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,an upright neutral posture
514512745,nan,nan,99,69,167,170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514512815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,108,152,105,137,127,123,146,150,144,nan,an upright neutral posture
514512865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,an upright neutral posture
514512895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,107,151,105,135,125,124,146,149,144,nan,an upright neutral posture
514512975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,108,151,105,136,126,123,145,150,142,nan,an upright neutral posture
514513055,nan,nan,98,68,169,171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514513065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,an upright neutral posture
514513135,nan,nan,98,69,168,171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514513165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514513185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,an upright neutral posture
514513225,nan,nan,98,67,168,171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514513295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,108,152,104,137,126,124,146,150,142,nan,an upright neutral posture
